"productAsin","ratingScore","reviewTitle","reviewDescription","date","country","variant","isVerified","position","reviewUrl"
"B0CPWQZNQB","4","A compelling read as engaging as it is lengthy","Book 5 of Sanderson's epic work was a masterful conclusion to things he'd been building up to for four door stopper books. It's fitting, though exhausting, that book 5 is the largest door stopper of them all. Szeth's arc stands out as the least engaging part of the whole thing for me, which is the main reason this isn't getting 5 stars. But seeing the last ten days on Roshar play out across a myriad of perspectives was a treat and the new Odium is a great villain to watch work.","2025-02-12","United States","","true","71","https://www.amazon.com/gp/customer-reviews/R1EF826UYEIQZ6"
"B0CPWQZNQB","5","A Brilliant Triumph","Branden Sanderson has truly emerged as one of fantasies great titans. I can’t say anything about the plot because I don’t want to give anything away, but what a testament to the kind of stories that can be written with careful outlining. In some ways, maybe Taravangian is a metaphor for Sanderson’s project, because he must have had this whole thing planned out from the get go. The cosmere books are truly a grand tapestry in the fantasy genre. Sanderson may not have the sentence to sentence elegance of Tolkien, Martin, or Rothus, but he is the GOAT of actually finishing books in a timely manner, and I think Wind and truth makes him the GOAT of planning a great story ark. While other authors get stuck on perfecting one book, Sanderson plunges ahead brilliantly at forging a universe. I think this book finally gives readers a glimpse at the true scope of Sanderson’s ambitious vision for the cosmere and I have every confidence he will deliver another ten years of master pieces as he completes the series.","2024-12-27","United States","","true","72","https://www.amazon.com/gp/customer-reviews/R3P864Z1XDLDCM"
"B0CPWQZNQB","5","Best series","I am speechless. Yet I will try. I am so grateful for this story. Each book in the series kept getting better even as the stakes and the bigger picture became more grand. It was highly satisfying to read. When I am done with this review, I will start again at the first book and enjoy rereading Stormlight archive. If there is anything to dislike about it, it is that in being so incredibly good, Stormlight Archive has ruined all other fictional works for me.","2025-03-31","United States","","true","73","https://www.amazon.com/gp/customer-reviews/R3SR0OEI66BYI0"
"B0CPWQZNQB","4","a. great story line!","At over 1100 words per book, Sanderson has been able to craft a universe of exquisite detail. His evolution of man’s soul in its various permutations, from darkness into light, or evil into good is very well done. But it got a little long. Everyone, and everything was given a satisfying leap in the plot; but is in a holding pattern for the next book. Thanks for a great read, Mr. Sanderson.","2025-02-23","United States","","true","74","https://www.amazon.com/gp/customer-reviews/R3TAHUA4KE017R"
"B0CPWQZNQB","4","Just amazing","Can't say enough about Brandon he is the master of world building not to mention the cosmere can't wait for the next arc","2025-04-06","United States","","true","75","https://www.amazon.com/gp/customer-reviews/R3I5HKZZ3Z5UIG"
"B0CPWQZNQB","5","Another Great Read","A fantastic addition to the series, that kept me glued to the pages full of enjoyment. Can’t wait for more.","2025-05-15","United States","","true","76","https://www.amazon.com/gp/customer-reviews/R2D6FSO9D21BA3"
"B0CPWQZNQB","3","A boring whimper compared to previous books in series.","Brandon Sanderson was my favorite author. Until this book. I read cover to cover waiting for some really cool things to happen. The journey was okay. The destination was not fun. If you hate reading about epic battles and love to read about people talking about their feelings, this is the book for you. I'm so sad. I loved this series so much and it has become boring. So sad!!!!!!","2025-06-28","United States","","true","77","https://www.amazon.com/gp/customer-reviews/R1JX58LTZUL1TZ"
"B0CPWQZNQB","4","This one is meh for me.","I gave the book 4 stars just because I enjoyed the first four books in the series. This one, I am not enjoying at all. Did I change? Maybe. Did the author lose focus or whatever? Maybe. Whatever the reason I found it an interminable slog and just lost interest. Buyers remorse at 20-30% in, but Amazon does not a return so I'll keep it on the digital shelf for 'someday'. Sorry Brandon. Just didn't click for me.","2025-02-06","United States","","true","78","https://www.amazon.com/gp/customer-reviews/R1EJOASY43PO3C"
"B0CPWQZNQB","4","sets things up well for next series","It took me awhile to get into it but it was worth it in the end. I like the outcomes of the various characters","2025-03-31","United States","","true","79","https://www.amazon.com/gp/customer-reviews/RV92VHZLL5908"
"B0CPWQZNQB","5","edge dancer…?","What happened to Lift? Is she ok? Will she survive and grow trapped in Urithru? Or is her story done? Appreciate the other conclusions and loose end tie ups but Lift was one of my favorite characters. She even had her own separate book! Come on! Well the saga continues so I suppose there is hope. Always hope. Somewhat long and tedious read but I’m hooked so no issues. You must read the entire series for this to make any kind of sense. Good reading…","2025-03-25","United States","","true","80","https://www.amazon.com/gp/customer-reviews/R1NPY1Z1XUM75H"
"B0CPWQZNQB","3","Not his best","Overall, not as good as other books in the series. He did tie up some plot lines and answer many previous mysteries, but in my opinion the character development left me unsatisfied, and the story lines were not as intriguing. The battle and fight scenes were well done, like usual, but I finished reading, wishing the story had ended differently.","2025-07-01","United States","","true","81","https://www.amazon.com/gp/customer-reviews/R2DEW7QKZ1HQ9I"
"B0CPWQZNQB","3","I’m a touch exhausted by the Cosmere","So, I loved the first arc of Mistborn, and also loved the first half of Stormlight. However, starting with the second arc of Mistborn (Wax and Wayne) and continuing through the second half of Stormlight, I found the “meta-plot” of the entire Cosmere struggle to be getting a bit too ponderous and dense. For me, the characters and plots of the individual books and arcs are really starting to suffer due to the author’s need to flesh out the “meta-plot’ of the Cosmere struggle. This was especially true of the Wax and Wayne Mistborn arc, but it has now infected the Stormlight series completely. One shudders to think what will happen once Warbreaker and Elantris sequels are released. This entire book felt rushed and could have used more rigorous editing. The author is rightly praised for his rigor in releasing books on time, however I would have preferred if Wind and Truth had gotten more time in the oven-it really felt half-baked. The plot-line of Kaladin essentially becoming a therapist, was profoundly unsatisfying, as was most of Szeths quest arc. The sojourn in the Spiritual Realm was meandering and unfocused. The Azish scenes were better and more gripping. The book felt a bit too “focus grouped”. I know it’s en vogue for everyone to talk about “their trauma” in popular culture, but to focus on such topics to the extend done in this book was a tad extreme for me. It seems that half of the characters in this book need a very hefty dose of Prozac….I don’t mind nuance and complexity in my hero’s, but Shallan, Szeth, and Kaladin were all reading from the same script of ‘overcoming trauma’, and very similar trauma at that. Let’s stop rushing these books out please…","2024-12-24","United States","","true","82","https://www.amazon.com/gp/customer-reviews/RDB9XEZDAZ5P"
"B0CPWQZNQB","5","Oh man!","It's amazing! Some of it is a slog; in places it makes me start urging the book to get on with the story. At some point I'm going to order the paperback, cut out the pages, and put them in some kind of order besides flashback, flashback, flashback. But what happens at the very very end is just amazing. It's a long book, and a long story. I would DEFINITELY suggest reading the other books, then read this one last. This book is not the end of the story. I haven't heard how long the wait will be between this one and the next. If it's very long I'll probably just keep basking in this one and hope I don't die before the next book. (I'm 70 and have congestive heart failure) But we'll see. Good reading to everyone!","2024-12-29","United States","","true","83","https://www.amazon.com/gp/customer-reviews/R31D2UL3MPMPDA"
"B0CPWQZNQB","3","Too long.","Not my favorite in my series but it did do a good job of tying up story arcs in unexpected ways.","2025-07-17","United States","","true","84","https://www.amazon.com/gp/customer-reviews/R11UPUH8IL6TCT"
"B0CPWQZNQB","4","Good read.","The book was darker than I expected and it drug on past the mid-point. But still much better than 99% of the rest of the newer books in the fantasy genre.","2025-03-15","United States","","true","85","https://www.amazon.com/gp/customer-reviews/R3FY0REPEHCAF1"
"B0CPWQZNQB","5","Book","Great book","2025-05-25","United States","","true","86","https://www.amazon.com/gp/customer-reviews/R3SQTT6MEDHB1"
"B0CPWQZNQB","4","Overuse of the word ""regardless""","I did not find it as good as the former books. I was not thrilled with the direction he took with Dalinar nor Kaladin. Still, it's Brandon Sanderson so over all a really good book. One thing that Really annoyed me though was the crazy overuse of the word ""regardless""? Once I noticed, it drove me nuts! Editors… please fix this.","2025-02-15","United States","","true","87","https://www.amazon.com/gp/customer-reviews/R1SB2TWCX2OP3X"
"B0CPWQZNQB","4","Good read","I'm impressed that through so many books the storytelling has remained so consistent and engaging. This is a bit different from my favorite stories and books, but in this instance I have found it to be refreshing and enjoyable. I don't see this as ranking among my top favorites, but I've found it interesting, engaging, I'm looking forward to reading the next book, and will definitely recommend the series to others to give a try.","2025-02-01","United States","","true","88","https://www.amazon.com/gp/customer-reviews/RGAYXSGLQ3YFR"
"B0CPWQZNQB","3","Just didn't enjoy it","I wish the stormlight archive was just an epic fantasy and not part of the cosmere. This story felt like a slog that I just did not care about. Too many super powerful god like beings. Chapters would jump through 3-4 different character focuses. Not a great entry from Sanderson.","2025-06-28","United States","","true","89","https://www.amazon.com/gp/customer-reviews/R2DU0KBEKBONOV"
"B0CPWQZNQB","4","Slightly Damaged (great book)","This is for the delivery of the book, not the book itself (I haven't read it yet) Amazon please do a better job at packaging and shipping books. There's no reason a new book should be damaged upon arrival. Take care of your customers things!","2025-02-27","United States","","true","90","https://www.amazon.com/gp/customer-reviews/R1IJ8LVDEDPPPX"
"B0CPWQZNQB","4","Brilliant, but so long....","I am impressed how the mental health problems and healing were the main under topic of the book. I love it. But at times the narrative jumped a lot and was stretched a bit at the end. Sanderson is also a genius: left us with completely answers questions about how a magic system works but also at the end with misery, because he just deletes that magic system :D","2025-01-11","United States","","true","91","https://www.amazon.com/gp/customer-reviews/R18W1TNCCEWX9E"
"B0CPWQZNQB","5","An amazing ending!,","Wow, their is a reason Brandon Sanderson is seen as a master of high fantasy. In Wind and Truth we are taken on the final journey of this first arch of the Stormlight Archive. It is a journey that becomes an emotional roller coaster ending in a final battle between good and evil. Many themes are explored as well. Are oaths, law, and honor more important than compassion, love, and peace? This has been a journey and as one of the oaths state Journey Before Destitation. I need process this more.","2025-01-29","United States","","true","94","https://www.amazon.com/gp/customer-reviews/R2EAU5WH7GBHK1"
"B0CPWQZNQB","5","Can't recommend it enough","Brandon Sanderson is the best author by far and large. Just brilliant. And a couple more characters cause apparently amazon can't take short reviews","2025-04-23","United States","","true","95","https://www.amazon.com/gp/customer-reviews/RW5QR61078Z7I"
"B0CPWQZNQB","3","Too much handholding, please get an editor who doesn't fear the delete key","Nobody crafts a tale like Sanderson. His imagination and story telling are unrivaled right now. But please, please, hire an editor. Sanderson (or his editor if he has one) seems to fear that his readers will misinterpret something. Or he doesn't trust us to get his points unless he crams hardly-believable dialogue into character's mouths to explain why they're doing what they are doing. In one scene, Adolin offers to have a spren serve as a messenger for a leader in a command post. Most authors would trust their readers to understand that any rational leader in that situation would accept the offer becuase of the obvious benefits. Not Sanderson. He uses nearly a full page of dialogue and thought process to have his characters explain the benefits of near lightspeed communication and the pressures of the battlefield. Then, finally the leader accepts the offer -- the result that all but the most dense reader expected. Another problem is that the dialogue isn't believable in that situation. People don't talk out their problems like that, especially in a high-stress situation. This formula repeats over and over with almost all decisions. Also, a lot of the dialogue feels anachronistic. I know that term doesn't apply so much with fiction, but here I think it does. People or entities that are thousands of years old, even in Sanderson's world, would not speak the same way his 'modern day' characters would speak. Yet they engage in the same banter the rest of the characters do. It kind of cheapens the experience.","2024-12-10","United States","","true","96","https://www.amazon.com/gp/customer-reviews/R1U4AKKWK3A5TK"
"B0CPWQZNQB","3","What a mess","This book, the final one in the first half of the STORMLIGHT ARCHIVE, should have either been two books, or more focused. Instead it is all over the place in what are obvious machinations to wrap up storylines in an all too hasty manner. The result is a slow plod through backstories, visions, and occasional new territory. At least the cosmere feels a little bit bigger now.","2025-05-31","United States","","true","97","https://www.amazon.com/gp/customer-reviews/R1NZZ9C64G2CAM"
"B0CPWQZNQB","3","Great story! Love the author!","Love the book! I took off stars because I will end up having to buy it again because the binding is already falling apart. It’s ripping and breaking and I love my books.","2025-06-29","United States","","true","98","https://www.amazon.com/gp/customer-reviews/R2RRBWHBKR4OOB"
