"productAsin","ratingScore","reviewTitle","reviewDescription","date","country","variant","isVerified","position","reviewUrl"
"B0826NKZHR","5","Not a perfect book, but pretty darn close","Brandon is juggling so many balls with the Stormlight Archive (not to mention the cosmere), and while this isn’t a ‘perfect’ book, it is truly astounding, and deserves 5 stars. - He fleshes out and gives respect to so many cultures within the Rosharan system, and anytime you might be tempted to think that it’s safe to say that ‘they’ are all evil, Brandon goes and shows that no one has a monopoly on morality. - His exploration of science with magic almost makes my brain hurt, but it’s exciting all the same. - Sword-nimi is the best, especially when listening to the audiobook depiction. Also a couple certain Cryptic Spren... - How awesome is it to see people of so many ages, abilities, genders, and color getting to be a hero??? - He spends SO much time discussing a HUGE variety of people with disabilities, both mental and physical: PTSD, depression, anxiety, addiction, dissociative personality disorder, brain damage from birth complications, paralysis, missing limbs... and it’s not just ONE person representing each thing listed. It’s exciting to see the representation, and I want to press this series (ie MASSIVE TOMES) into so many friends’ and family members’ hands. Of the 4 full books in the Stormlight Archive, this book is perhaps a bit clunkier when juggling the MANY perspectives Brandon has available to write from, but I respect his choices and am excited (though a bit fearful, given some of the ominous promises near the end of the book) for Book 5. Only a few years away!","2021-02-17","United States","","true","62","https://www.amazon.com/gp/customer-reviews/RO2YZX9D3444R"
"B0826NKZHR","3","Sad","Journey before destination. A key thing in the series thus far and it makes me sad that Sanderson did not take that to heart in writing this book. The end being really good does not make up for the meat of the book being disjointed and not fun. It is not a bad book in the grand scheme of things, but it IS a bad book in comparison to the other Archive books. The vast majority of characters we see repeat themes from the previous books. Mental health is a major thing in this book both to its credit and detriment. I understand it is a constant struggle for many people but I feel as though that very constant struggle hurts the book. There just seemed to be very little progress in the book. It would be one thing if it was at least fun to read but that was not really the case. It more depressing and dark than previous books especially adding in the mental health bits. The flow of the story was constantly interrupted, mainly by flashbacks. Flashbacks that added nothing into the story of any relevance. This was easily my favorite series that I was reading, I looked forward to each release. In the previous books I found myself reading constantly with as few interruptions as I could. This book was not like that. With this one I found myself putting it down to do other things, especially when one of the aforementioned flashback chapters came up. This book combined with Sanderson saying he plans on this being a 10 book series divided into two 5 books parts leaves me sad, disappointed and worried going forward.","2020-11-22","United States","","true","63","https://www.amazon.com/gp/customer-reviews/R1LN6V3604V2BY"
"B0826NKZHR","3","Dragged down by weak supporting characters. Lots of skimming.","I wrote another review, but wanted to be a bit more concise. * I love Brandon Sanderson stories, but RoW falls into the same trap as many fantasy series that drag on past 3 books. * I'd only recommend this book to those readers who are very Invested in The Cosmere. It basically has The Architect scene from The Matrix strung out through much of the book. * Shallan, Navani and Venli are interesting characters. Wit's always good and I could've read more chapters about The Mink. Dalinar and Jasnah are just kind of there. Lift is awesome, but she's lost in the shuffle. Lirin (Kaladin) and Adolin drag down the entire book. * RoW should've been the first book in a new trilogy. As book #4 in the Archive, it's about 400-600 pages too long. Sanderson should have just included Dawnshard if he needed 1200 pages for publication. Additional Notes: 1. Lirin drags down all the Kaladin chapters and eventually the entire book. His character is so flat that it's nearly impossible to read his and Kaladin's chapters. Point made after 2 chapters. Time to move on. 2. Adolin drags down all of Shallan's chapters. The whining gets incredibly old after a very short period of time. Got the gist 2 books ago. 3. The interludes aren't needed. They're either a PoV for a character in the main story arc (should've been a chapter) or too short to add anything to the world. For example, I-8 adds very little and that's a stretch unless you've read Dawnshard. 4. It feels like there are too many facts not in evidence. I've read the 6 Mistborn books, Unbounded and Dawnshard. I still feel like I had to buy and read Warbreaker about mid way through reading RoW. Didn't help, which wasn't a great feeling. RoW would be especially confusing without Unbounded and coppermind.net (fair warning, coppermind has many RoW spoilers in addition to other useful information. The best books are the ones you can reread and still enjoy after knowing everything though).","2020-11-29","United States","","true","64","https://www.amazon.com/gp/customer-reviews/R2D8J25P3L01CW"
"B0826NKZHR","5","Rhythm of War by Brandon Sanders is another outstanding book in The Stormlight Archive series.","In Rhythm of War by Brandon Sanderson, the war continues between the human forces of the Stormfather and the Voidbringer forces of Odium. The Voidbringers have taken the kingdom of Alethkar, and the humans have retreated to the stronghold of Urithru. Dalinar Kholin leads humans and must decide where he should attack. Their strength is fading, and he must make the right decision or fail, leading to their destruction. Kaladin faces PTSD and must conquer great physical challenges to save them all. Will the forces of the Stormfather succeed or perish? Rhythm of War by Brandon Sanders is another outstanding book in The Stormlight Archive series. The book expands on the first three books and intensifies the conflict. The reader learns more about how Eshonai became the leader of the Parshendi and how Venli learned new forms which lead to the coming of the Voidbringers. Dalinar becomes a supreme war leader. Kaladin faces his biggest challenges yet. Navani faces an interesting dilemma concerning if you should help your captor if the help you provide could prove your downfall. Shallan deals with her multiple personalities and her relationship with Adolin. The flashback character for book 5 is for Szeth-son-son-Vallano, and that should prove interesting. Books one to five are a division of the series, and a significant event should occur at the end of the next book. This series continues to amaze me, and I look forward to reading the next book and the following group of five volumes in the coming years.","2020-12-31","United States","","true","65","https://www.amazon.com/gp/customer-reviews/R1R74ORW1JKZIR"
"B0826NKZHR","4","Really Wanted to Give This 5 Stars But...","There are SO many amazing things about this book, that I hate to give it 4 stars. If you've been wanting more depth and information about the Cosmere, you'll love many of the scenes in this book. If you've had questions about Stormlight and the magic system, you'll love Navani's chapters (she was the POV I was most worried about reading and has easily become one of my favorite new POVs). Taravangian has been a very interesting character to me and he has some great chapters as well. But - if you hated Shallan's split personality chapters in Oathbringer (like I did), you're going to be sorely disappointed when you find out that character arc is back and worse than ever. I skimmed so many of Shallan's chapters that could have easily been summarized as ""Shallan argues with her alter egos and accomplishes nothing"". Both Shallan and Kaladin have basically their same character arcs from Oathbringer which is very frustrating to read. Venli's flashbacks are totally pointless and I skimmed most of those chapters as well. If Shallan and Kaladin had moved past the same issues from last book, this book would have been 5 stars. It's particularly infuriating when you can see where these arcs are going, and it's just 500+ pages of build up to their hopeful resolution. Lots of answers to questions, excellent climax as usual for Sanderson. If you love Sanderson and have loved the Stormlight archive you have to read this book. It's just kind of a chore for some of it unfortunately.","2020-12-09","United States","","true","66","https://www.amazon.com/gp/customer-reviews/R16XXJPFG13JBK"
"B0826NKZHR","5","5/5","Another 5/5 book for The Stormlight Archive. Pacing was a bit off in this book, but the world building is insane as well as always the sanderlanche is chefs kiss with amazing reveals. I am absolutely excited for Winds and Truth next month!","2024-11-11","United States","","true","67","https://www.amazon.com/gp/customer-reviews/R2RDBVSTJCRP34"
"B0826NKZHR","4","Kind of a let down for the series","I’ll try not to put any spoilers: The book started great. It was fast and to the point. Then it started to just drone. Shallan is the same psychotic girl with multi personality disorder. She just drones on about her past and still can’t decide who the hell she is. Seems like she’s always a character with problems in her past... alright, we get it. I don’t need a large portion of multiple books explaining how she’s crazy. I’d much rather see the story advance. Kaladin is battling mental health issues as well, but at least he makes some progress and builds on this side of himself. Then, we’re subjected through (something like) 10% of the book just talking about music and noise and rhythms... id just take a music class if I wanted to learn about this stuff. Really a lot of this book just seems like filler. It seems like he built on characters he didn’t really need to, and that didn’t advance the story. Maybe these characters will in subsequent books, but for now it seemed like filler. The book was great for about the first 20%, then steadily evened through 50%. Then from 50% through around 88% it was sloooooow. Then it finally picked up at the very end. In a book of this size, that equates to a lot of reading that just was that engaging. Don’t get me wrong, I love Sanderson books and I love the Stormlight Archives. But this really felt like a letdown for me.","2021-01-02","United States","","true","68","https://www.amazon.com/gp/customer-reviews/RDSP819UZ31RY"
"B0826NKZHR","4","Great, but flawed.","I'm tempted to bump it up to five stars, but there are flaws. Overall, it's a great addition to the cosmere as a whole and really starts to set up future interactions and explain past interactions between the different worlds. This book is very science heavy. There's a lot of discovering new things and explaining them to the reader. As a Physics nerd, I always enjoy these bits in Sanderson's books and I think it's written particularly well here, but it could wear you down if that's not your thing. Having finished the book, it feels a little like he made a list of where he wanted certain characters to be at the end and then wrote that. As a consequence, some characters don't do much, while others get chapter after chapter with a few important moments where the character development comes together kinda quickly. As usual, after the climax of the book, there are quite a few chapters that feel like post credits scenes, quickly tying up all the plot threads and setting up for the next book. This has the effect of making the end of each chapter feel like the end of the book until the next chapter starts and the cycle repeats. This seems negative, I know, but you probably know what you're getting here. As always, there's lots happening, lots to learn, lots of satisfying moments that feel like the culmination of a half dozen other books, and lots of mind bending twists. It's a fantastic book and I recommend it, but it does feel flawed.","2020-11-21","United States","","true","69","https://www.amazon.com/gp/customer-reviews/R1E1PGH3NCY113"
"B0826NKZHR","4","Holy CR%%%%%%P! This is huge!","As I sat in my living room, I was startled by a thunderous crash outside. I rushed out to find a smoking crater. It seemed no on else had noticed. There was no activity, except a lone delivery truck driving away. I peeked over the lip and into the deep hole in my porch, and rush of hope, mixed with forboding rushed upon me. YES! It was the fourth Stormlight Archive book, just in time. It was, however, 20% taller than any of the books on my overburdened shelf, yea, taller even than the space on the shelf. Despite being listed as ""paperback,"" the book was clearly ""HUMONGUOUS paperback"" size. I am disappointed that nothing in the listing mentioned that it was not the same size as previous ""paperback"" books in the series that I already had purchased. I ventured into the crater and retrieved the package before returning to my home. Now I must ponder whether to return this new one, or, in the event that the publisher has decided to simply mess with its customers, come up with another solution.","2022-06-30","United States","","true","70","https://www.amazon.com/gp/customer-reviews/R21RN4YGNTKH3H"
"B0826NKZHR","5","incredible","These books are absolutely enthralling! Love it and can’t wait to read the 5th!!! Winds of Truth! Here I come!","2024-12-27","United States","","true","71","https://www.amazon.com/gp/customer-reviews/R68ZXOJ3WWJ5N"
"B0826NKZHR","5","It just gets better and better","Each book in the Stormlight Archive just gets better and better. The ending was….. just spectacular! I cannot wait to read Wind and Truth!","2024-12-16","United States","","true","72","https://www.amazon.com/gp/customer-reviews/R1PSRNPTQM4F5S"
"B0826NKZHR","3","challenging","This is a tough one to review. It’s long. Really long. And there are large portions that feel very much like a slog. Followed by moments that are as moving as nearly anything I’ve ever read. After the second read, my opinion remains the same. I don’t know if those watershed highlights would have the same impact without the pain in between, I just wish the ratio of length to inspiration was better. It may be my own fault since I can’t make myself enjoy Shallan’s arc no matter how hard I try. Can’t wait to see where this goes next.","2024-12-11","United States","","true","73","https://www.amazon.com/gp/customer-reviews/REL6NUSNIYMHB"
"B0826NKZHR","5","Came in great condition","Good quality. Came in good shape.","2025-01-22","United States","","true","74","https://www.amazon.com/gp/customer-reviews/R2C8NS0U0GKOV1"
"B0826NKZHR","5","Feels like his “Two Towers”","This book, like his previous Stormlight Archive books, is such a literary roller coaster. Like a roller coaster strains as it rises slowly, the protagonists struggle to progress. And just like a roller coaster quickly twists and turns and loops, the story does the same to your emotions. The prognosis is that book 5 will be a tumultuous end of an era on Roshar before making a major time skip to the second half of the series. If that is the case, then book 4 of The Stormlight Archive is the ominous setup to the potentially world rending events set in place. While there is a big victory at the end like in his previous books, you can feel a significant sense of foreboding at the events to come. Just like how the Battle of Helms deep was a victory in Lord of the Rings, the fate of the world was still far from peace. A big appreciation to the author for always striving to tell people that it’s ok to be broken and that we are worth fixing. Also that human connection is a big part in healing. I applaud his consulting with others on how to better represent certain mental health conditions. His radiants are like a form of spiritual kintsugi, broken, but put back together in a way that shows it was broken while progressing to something greater.","2020-12-10","United States","","true","75","https://www.amazon.com/gp/customer-reviews/R3R5XSY5MK5UF5"
"B0826NKZHR","2","I'm a huge Sanderson fan and a huge Stormlight fan...BUT...","I think Brandon Sanderson may have trouble sticking with a single tone, consistent main character, and thus gets lost in his own explorations. He repeats the same crisis over-and-over, meaning the prior successes and resolutions lose significance. It becomes more of a ""soap opera"" than a drama. I love Stormlight Archives, largely from the mix of action and character development of Kaladin. I think Brandon is bored with Kaladin. From his viewpoint, he's probably hoping to ""develop him further"", but in the process he loses what I liked about him. You'll read in other reviews, mental health becomes THE central theme in this novel. I'm a physician, I'm interested in the topic, but not overwhelming my fantasy. SPOILERS SPOILERS BELOW So, for instance, Dalinar struggled with one particular mental health issue - alcoholism. He overcame it and now is becoming the main character. In this book, towards the end, he's clearly the central character. Kaladin, on the other hand, keeps repeating his battle with depression. He made a huge stride at the end of this one...but he's made a huge stride before, but was right back into the crisis and hopeless to the point of suicide here. In the end, despite not dying and even swearing a new ideal, he's changed professions. Dalinar characterizes him as ""not the greatest warrior, but a good soldier"" and not his pick of champion. Ok, so Kaladin isn't central anymore...if he's my favorite character, what motivation do I have to keep reading? I feel like I did when I identified with characters in GRR Martin's work and he killed them. Fine, you killed my character, but you also killed my interest. Shallan has never really interested me. I skip her stuff. It's ok, but she's more annoying than interesting to me and continues so. Perhaps a different series with her as the main character, but that's not how he writes. The deal at the end makes Wit look stupid. There's going to be a final fight in 10 days. Only, I don't care anymore. I know we're just going to repeat the same struggles over and over. The mysteries...the Cosmere world building...were interesting to me, but I begin to realize it's like Lost, the tv series. The mysteries are interesting, but the resolutions are going to be dissatisfying and therefore not worth investing this much in. Who is Wit/Hoid? Well, he's an idiot that gets worked, so why do I care? Just one ""for instance"". The series began as fairly straightforward. Good/evil and more recently Humans/Parshmen. In this book, some of the Parshmen/Singers become radiants and are ""good"", so now I have to keep track of even more indistinguishable characters with obscure motivations. Good night...can I have another 1000 pages that should have been edited? No, thank you. So, I've lost most of my interest. It's just going in circles without much direction. Soap operas and comic books do that...maybe they'll bring back Phoenix. Maybe she'll die again. Once I stop caring, it's hard to re-start.","2020-12-02","United States","","true","76","https://www.amazon.com/gp/customer-reviews/ROWM73XY3VI4O"
"B0826NKZHR","5","superb storytelling","With every page Author Brandon Sanderson makes the story even more thrilling than the last. The stormlight archive continues to be an absolute masterpiece","2024-12-02","United States","","true","77","https://www.amazon.com/gp/customer-reviews/RDT0DVYVVOS3C"
"B0826NKZHR","4","Good but not great","Including the novellas we are 5000+ pages into this series and we still aren't done which would be fine except most of the last 2000 pages have gone almost nowhere. This book has some great moments but there are about 800 pages here where the author takes the reader down tangents that appear to be important then drops them almost completely except for a few pages of wrap up at the end. Also, spending hundreds of pages on two main characters mental health issues becomes gratuitous as there is almost no new ground covered until the inevitable breakthrough in the last few chapters. Sanderson is in desperate need of a strong editor who can rein him in and bring much needed focus to his work.","2023-12-02","United States","","true","78","https://www.amazon.com/gp/customer-reviews/R2UKY4MOQXOLST"
"B0826NKZHR","5","fantastic","Like a bolder rolling down hill toward the inevitable conclusion. I loved every minute of it! Can’t wait for the next book.","2024-12-06","United States","","true","79","https://www.amazon.com/gp/customer-reviews/R1GLSQDN8GGZDV"
"B0826NKZHR","4","Not for the Soundbite Age","I will first and foremost disclaim a weakness of myself as a reader. Newly emerged, and a direct consequence of the modern news cycle, and the fact that majority of my reading is based on blogs and opinion pieces, but it is getting really hard to keep track of characters and concepts on a years long journey with the author's vision. Rhythm of War falls as unfortunate prey to that - not only does it require to pay attention to a roster of characters that has grown unwieldy in the past three books - it also requires you to be clued in the general mythology if Sanderson's works, and the way the Universe of Cosmere interacts between different itirations of the Shards of Adolnasium concept. It is wearing to read, and while still quite quality, and I will finish the next one, I shall do so out of stubborn pride and completionist sense, and not because I still derive enjoyment from the work. On the other hand, the book did provide me with desire to write this review, and few others have provided the same impetus lately, so there is value to the text and it will leave a reader with something to think about.","2021-11-08","United States","","true","80","https://www.amazon.com/gp/customer-reviews/R1ET570ZWR78ZU"
"B0826NKZHR","4","world building centric, the characters are kinda off","This book did a great job of world building an already wonderful setting (I see you cosmere). That being said, while the powers and magic were amazing, the actual characters were just not scratching the itch for me. The only character who was remotely interesting reading for the sake of his development and character was Taravangian.","2024-05-09","United States","","true","81","https://www.amazon.com/gp/customer-reviews/RASV6QZ6HIPCY"
"B0826NKZHR","5","He did it to me again","I consider myself a fan of Brandon Sanderson's work (including his incomplete Academic short ""I Hate Dragons"" which is coffee-thru-the-nose funny) still he never fails to surprise me with his endings. Halfway thru the book I thought I could see where the buildup was going - but no - I was again thrown by his creative vision. Sanderson's world-building skills, combined with extensive character evolution, drive the action ever forward in this 4th volume of the The Stormlight Archives. In this narrative - taking place in the mounting War crisis - we are treated to not just action sequences but also deep-dives into characters on both sides of the conflict, featuring insights into the societal differences that separate the two . These strong immersive sequences sit side-by-each with the unexpectedly tender dialogues between husbands and wives, fireside camaraderie of warriors taking a moment to bond over stew, and the all-to-real depictions of characters dealing with the mental strain that war will inflict on the participants as well as those who wait. According to the author the series has one more entry - then a second 5 volume Arc. Apparently I have to track down the Doctor because I simply do not want to wait that long! Has anyone seen the Tardis?????","2020-11-20","United States","","true","82","https://www.amazon.com/gp/customer-reviews/R6VBAYQ84W5TB"
"B0826NKZHR","5","Most important to know? Read Dawnshard First.","What can I say... for four books in a row I just can't put these down. I never thought I my wildest dream that he could keep me interested after the savage whirling of chaos that was book 3... but B to the S is the most brilliant fantasy writer of my generation. And I just found out there is fifth on its way this year. 😳 Thanks for getting me reading again!","2024-06-10","United States","","true","83","https://www.amazon.com/gp/customer-reviews/R6XNW1HBLBWZN"
"B0826NKZHR","4","Minus one for a tech issue","First book in the series that the audiobook and kindle edition would not sync. I like listening on my daily commute but otherwise read. So much easier when it syncs. Any reason this title doesn’t do it?","2024-06-24","United States","","true","84","https://www.amazon.com/gp/customer-reviews/RLZT1N9JUPSTO"
"B0826NKZHR","5","He's back.","Brandon Sanderson is the current ruler in the realm of fantasy, IMO. He writes multiple books a year and all of them are at least good. The only writer that churns out books in these numbers that I can think of is Clancy and spoiler alert he does it by publishing other peoples books under his name and the big text says Tom but the small says ""edited by"". That is not the cast the Sanderson. However, Oath Bringer was very weak for me. I had a very had time getting through it. So, I was very happy to discover that Rhythm of War is back to a five star offering with way fewer tedious sections. The only thing to say negative is ""how can i possibly keep up with all of the characters and what they are doing, and why oh why do you randomly through in side stories that advance the world but seem to have little to do with the story until 2 books later. LOL. In the words of the 90's NFL commercial. I Love you man.","2022-01-31","United States","","true","85","https://www.amazon.com/gp/customer-reviews/R20IA85HYJR9D8"
"B0826NKZHR","4","creative","Mostly satisfying. Some parts drag while others pass much too quickly. Long pages of introspection and glacial progression alternate with comic book explosiveness and nick of time rescues, reversals and new super hero abilities. Too bad that, as the characters are otherwise well developed. Still worth the time as the characters are the key.","2024-05-01","United States","","true","86","https://www.amazon.com/gp/customer-reviews/R2EGPOI5N3243A"
"B0826NKZHR","5","It doesn't get any better than this","The expansion of world, incredible character arcs, and layers upon layers upon layers of meaning that only reveal themselves upon re-reading and revisiting sections... It's incomprehensible how he continues to do it, but he does, and what a gift to us. The book demands a bit more of the reader, but if you give to it, it will give back to you abundantly.","2024-07-07","United States","","true","87","https://www.amazon.com/gp/customer-reviews/RLC9CZVWT8R2M"
"B0826NKZHR","5","you don't know Brandon Sanderson's writing if you have not read the Stormlight books","My nephews gave me the first book of this series, and I finally can join in praise for Brandon Sanderson. For me, his other serieses (hope that plural is OK) such as Mistborn are just practice for what he really wants to write: the Stormlight series. He stands on the shoulders of SF greats to build a world for which I readily suspend my disbelief, with characters I can care about, involved in building their lives and themselves, learning from mistakes (or not), exploring duty and honor and authenticity and compassion. Worth every penny I have paid for these books.","2024-03-23","United States","","true","88","https://www.amazon.com/gp/customer-reviews/R1GZ0F0LQ99D4"
"B0826NKZHR","4","I'm conflicted!","Let me start by saying I LOVE Brandon Sanderson. Anything with his name on it gets an automatic 5 stars. BUT, this book had me conflicted! I love most of the characters (not you, Shallan) and I have been so engrossed in the story but this book just felt too much of a platform to me. I read fantasy to escape from the crappy details of real life. In the other books, I enjoyed that Kaladin and Shallan were dealing with mental health issues that felt real and relatable but this book took it a bit far, in my opinion. I wish that fantasy authors would stop using their books as a platform to increase awareness of mental health issues. That's not why we read your stuff, we read to get away from all that! However, the story was excellently written and I enjoyed getting to know Navani and Adolin a bit better.","2022-10-20","United States","","true","89","https://www.amazon.com/gp/customer-reviews/R2VWN6QM5QKT79"
"B0826NKZHR","5","Best book of the series so far.","If you liked the first 3, you'll love this one. Sanderson does an incredible job at inputting subtle and important phrases that will only make sense chapters or even books later. I've read this series 3x over, and I'm still learning new things I missed from before.","2024-08-21","United States","","true","90","https://www.amazon.com/gp/customer-reviews/R2JE6FET3NEO5M"
"B0826NKZHR","5","Epic","Brandon Sanderson continues to weave the threads of the Cosmer like a master... Anticipation for the conclusion of this cycle is high!","2024-11-04","United States","","true","91","https://www.amazon.com/gp/customer-reviews/R1051FGESBWODS"
"B0826NKZHR","1","More interested in minutiae and mental health backpats than being an entertaining read","This books spends way, WAY too much time on two things that are simply not fun: endless backstory with a very minor payoff, and unrelenting mental health problems. I almost didn't finish it. I'm not sure I'll read the next one. There was way too much ink spent on history for characters we already know are dead, shown in numerous flashback chapters. The payoff for all that was that a few little dots got connected, but nothing that really changes anything about the plot. Those chapters were mostly tiresome, plodding, dull, and entirely forgettable. I have a friend who knows all sorts of stuff about the Cosmere and he explained how, no, it was actually interesting because this person was that, and that person was this other guy, and look, these two things are related, but honestly, screw all that. It was boring and took up way too much of the book. Aside from too many very boring chapters, the second problem was the mental health nonsense. Places throughout the book where we could have spent time being adventurous and awesome and doing cool things, we spent time whining about our mental issues and not being entertaining. Shallan is not a fun character. She is basically static, personality-wise, from her appearance two books ago. She's nuts, and she's so nuts that it messes with people around her. But instead of any sort of human reaction to someone who is unrelentingly crazy and generally unlikeable, everyone she encounters goes out of their way to pat her on the back and tell her she's great, and they support her. EVERYBODY. Not only is she an unpleasant, unlikeable, and tedious character, but I feel like how everyone treats her shows the book went through a giant Wokeness and Affirmation committee to turn it into propaganda. I honestly can't even like Adolin anymore because he's such a pathetic simp. I used to like him. I had hope for their romance. But no, this is embarrassing. Have some self respect, dude. Then there's Kaladin, who is an obnoxious, mopey loser that everyone also adores unflinchingly (except his dad, because who WOULD like a son who is one of the most achieved and respected people on the planet). This is the 4th book in which he has an arc that goes ""I need to do a thing but I'm sad. Oh well I guess I'll do it while being sad. I did it, and now I'm sad."" Seriously, F this guy. Am I supposed to sympathize with this? To say nothing of taking the main Adventure Guy in the book and giving him PTSD and having a whole arc about improving the treatment of patients in asylums. I was promised aerial sword combat awesomeness and there was precious little of that. In short, previous Sanderson books were adventurous and fresh. They had sympathetic characters in cool situations doing cool things. You could describe them as exciting, inventive, compelling. The word for this book is ""Safe"", as in a safe space for really touchy left-wing people. If you're not fully committed to the series, skip it for now and see how the 5th book goes, because if something doesn't change quite a bit, this whole series is ruined.","2021-03-30","United States","","true","93","https://www.amazon.com/gp/customer-reviews/R2EH7YJZ0UUJ6S"
"B0826NKZHR","3","Do you like science?","3.5⭐ I love all of Sanderson's works. But man this one was a slog. The opening was wide open then the middle just drug on for me. Felt like I was in an advanced Fabrial class. So much information was given to us at once I had to re-read parts of the scenes Navani was in. Despite the middle dragging, Sanderson nailed the ending like always.","2024-11-16","United States","","true","94","https://www.amazon.com/gp/customer-reviews/R16TK6VL1LPX6X"
"B0826NKZHR","5","Top tier modern fantasy","Rhythm of War is worthy of being the 4th book in a series that has already garnered much praise for its breathtaking world, heart pounding action, and relatable and interesting characters. The characters (especially Kaladin) reach new depths, the action (especially the beginning and end) is visceral, and the world (more like universe) is ever an ever expanding joy to behold. While some longtime fans might find the “flashback” sequences to be less engaging than Oathbringer’s it still manages to connect to the story of one of the characters fairly well while also enticing die hard cosmere fans with its hints of wider implications that go beyond Roshar. It should also be noted that Dalinar does take a bit of a backseat in this book, but where they leave his story at the end of the book indicates to me that Stormlight 5 will rectify anyone’s complaints about the lack of Dalinar in Rhythm of War. While it might not be my favorite book in the series it certainly isn’t anything but amazing. This series is on track to becoming a modern fantasy classic and this book simply reinforces that sentiment.","2021-01-14","United States","","true","95","https://www.amazon.com/gp/customer-reviews/R1TH2PPJGT35PD"
"B0826NKZHR","5","Excellent Read, but....","This was, as all of Sanderson's books, a fantastic read. It was bit slower than the other books in this series but it picked up wonderfully midway through and to the end. The end....??... I can't wait for book 5 to wrap it all up. On to Mistborn!","2024-06-08","United States","","true","96","https://www.amazon.com/gp/customer-reviews/R2C8QB3MVY6DSF"
"B0826NKZHR","3","could be better","The book was good but the focus was heavily on Navani’s story and some other characters we are introduced to — there is very little Adolin, Shallan, Dalinar, Bridge 4, etc…at least for a 300-page swath. HUGE Brandon Sanderson fan but dare i say there were parts that felt a bit too long-winded, and felt exhausting. Shocking ending though.","2024-11-27","United States","","true","97","https://www.amazon.com/gp/customer-reviews/RJ42U3JGOR9W"
"B0826NKZHR","5","Unbelievable","It's amazing how different the books are from the beginning, and no matter what style he's doing, sanderson just kills it every single time.","2024-09-12","United States","","true","98","https://www.amazon.com/gp/customer-reviews/R2Q708PZ0JJF7C"
"B0826NKZHR","3","Spren & Fabrials","Well that's an interesting book for sure. Lots of world building in this book. Connecting some characters together and making certain people more strong. I felt this one was lacking though hard to keep reading.","2025-01-09","United States","","true","99","https://www.amazon.com/gp/customer-reviews/R2AALHNCH1Q512"
"B0826NKZHR","3","Disappointing merry-go-round of mental health issues","If you didn't have enough of Kaladin and his issues in the earlier books, you're in luck. He'll spend most of this book wallowing in depression, and it doesn't get much better. Shallan will continue her identity crisis, again for the entire story. The same for a bunch of other characters, 1230 pages worth of waiting for them to get over it. I am autistic and have suffered depression my whole life. Reading a fantasy book is literally about escapism, and I'm not particularly thrilled to get bludgeoned over the head with the exact problems I'm trying to get a break from in what is supposed to be an epic series by my favorite author. At 50% finished, I realized I didn't even want to finish this book. It's twice as long as it needed to be, filler that serves to force character development to a degree that is extremely annoying and doesn't seem necessary. But I've read all the other Cosmere books and read each of the Stormlight books twice, so it's basically impossible to abandon it after getting this far. The whole Lady of Wishes & Navini deal feels forced to provide the conclusion Sanderson wanted. The Lady has ridiculous intuitive ability, and Navini acts dumb as a rock sometimes, repeatedly falling for the same lies like an idiot. Frankly, Gavilar was right about her. I couldn't suspend my disbelief on these two. Then there's my most hated writer mechanic, the repetitive flashback sequences. Yeah, this isn't new but I'm sick of it. I really don't care about Venli or her arc. I found myself doing something I rarely do with a book; skimming. Through the flashbacks, through the pointless bantering and eye rolling introspection that covers pages. I regret buying this book. I'll have to read the next one with how much Investiture I have into the series, but I'll be getting it from the library.","2020-12-05","United States","","true","100","https://www.amazon.com/gp/customer-reviews/RH4B0C48H97QE"
